199.72.81.55 - - [01/Jul/1995:00:00:01 -0400] "GET /history/apollo/ HTTP/1.0" 200 6245
208.272.13.72 - - [01/Jul/1995:00:52:22 -0400] "GET / HTTP/1.0" 200 7074
218.100.38.48 - - [01/Jul/1995:00:52:22 -0400] "GET /shuttle/missions/sts-71/sts-71-info.html HTTP/1.0" 200 1450
209.139.53.86 - - [01/Jul/1995:00:52:22 -0400] "GET /history/apollo/apollo-15/images/71HC1159.GIF HTTP/1.0" 200 209237
163.206.89.4 - - [01/Jul/1995:00:52:22 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
netcom16.netcom.com - - [01/Jul/1995:00:52:22 -0400] "GET /history/apollo/apollo-13/movies/ HTTP/1.0" 200 945
palona1.cns.hp.com - - [01/Jul/1995:00:52:24 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0916.jpg HTTP/1.0" 200 34029
blv-pm0-ip10.halcyon.com - - [01/Jul/1995:00:52:24 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0544.jpg HTTP/1.0" 200 70128
209.146.32.27 - - [01/Jul/1995:00:52:24 -0400] "GET / HTTP/1.0" 200 7074
223.286.87.61 - - [01/Jul/1995:00:52:24 -0400] "GET /statistics/1995/Jul/Jul95.html HTTP/1.0" 200 8844
212.119.36.88 - - [01/Jul/1995:00:52:24 -0400] "GET /shuttle/countdown/count70.gif HTTP/1.0" 200 46573
128.196.202.93 - - [01/Jul/1995:00:52:24 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
x164glen.glen-net.ca - - [01/Jul/1995:00:52:24 -0400] "GET /cgi-bin/imagemap/countdown?100,178 HTTP/1.0" 302 110
x164glen.glen-net.ca - - [01/Jul/1995:00:52:25 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
ppp21.ns.net - - [01/Jul/1995:00:52:26 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
213.278.83.71 - - [01/Jul/1995:00:52:28 -0400] "GET / HTTP/1.0" 200 7074
212.114.64.29 - - [01/Jul/1995:00:52:28 -0400] "GET /ksc.html HTTP/1.0" 200 7062
212.130.14.66 - - [01/Jul/1995:00:52:28 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 4247
163.205.12.176 - - [01/Jul/1995:00:52:28 -0400] "GET /history/apollo/apollo.html HTTP/1.0" 200 3260
ruger-17.slip.uiuc.edu - - [01/Jul/1995:00:52:28 -0400] "GET /shuttle/missions/sts-71/movies/sts-71-launch-3.mpg HTTP/1.0" 200 130724
wwwproxy.info.au - - [01/Jul/1995:00:52:29 -0400] "GET /shuttle/countdown/ HTTP/1.0" 304 0
slip14.van1.pacifier.com - - [01/Jul/1995:00:52:29 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
217.138.76.56 - - [01/Jul/1995:00:52:30 -0400] "GET / HTTP/1.0" 200 7074
211.216.75.60 - - [01/Jul/1995:00:52:30 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
217.135.51.24 - - [01/Jul/1995:00:52:30 -0400] "GET /icons/image.xbm HTTP/1.0" 200 509
www-c2.proxy.aol.com - - [01/Jul/1995:00:52:30 -0400] "GET /history/apollo/apollo-11/apollo-11-patch.jpg HTTP/1.0" 200 57344
ip20.san-francisco2.ca.interramp.com - - [01/Jul/1995:00:52:30 -0400] "GET /htbin/cdt_main.pl HTTP/1.0" 200 3214
ppp21.ns.net - - [01/Jul/1995:00:52:30 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
204.120.34.71 - - [01/Jul/1995:00:52:30 -0400] "GET /shuttle/missions/sts-65/mission-sts-65.html HTTP/1.0" 200 130811
210.100.58.58 - - [01/Jul/1995:00:52:31 -0400] "GET / HTTP/1.0" 200 7074
211.172.74.85 - - [01/Jul/1995:00:52:31 -0400] "GET /icons/menu.xbm HTTP/1.0" 200 527
210.192.53.41 - - [01/Jul/1995:00:52:31 -0400] "GET /history/apollo/apollo-13/ HTTP/1.0" 200 1732
nashville-dialup-3.accessus.net - - [01/Jul/1995:00:52:31 -0400] "GET /shuttle/missions/sts-missions-flown.txt HTTP/1.0" 200 73728
ppp21.ns.net - - [01/Jul/1995:00:52:31 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
slip14.van1.pacifier.com - - [01/Jul/1995:00:52:32 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
slip14.van1.pacifier.com - - [01/Jul/1995:00:52:33 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
219.256.51.64 - - [01/Jul/1995:00:52:33 -0400] "GET / HTTP/1.0" 200 7074
211.118.94.51 - - [01/Jul/1995:00:52:33 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
207.174.38.56 - - [01/Jul/1995:00:52:33 -0400] "GET / HTTP/1.0" 200 7074
hookomo.aloha.net - - [01/Jul/1995:00:52:33 -0400] "GET /shuttle/missions/51-a/51-a-patch.jpg HTTP/1.0" 200 282197
ip20.san-francisco2.ca.interramp.com - - [01/Jul/1995:00:52:33 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
slip14.van1.pacifier.com - - [01/Jul/1995:00:52:33 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
dialup10.woodtech.com - - [01/Jul/1995:00:52:35 -0400] "GET /shuttle/technology/sts-newsref/sts_asm.html HTTP/1.0" 200 71656
215.153.78.85 - - [01/Jul/1995:00:52:35 -0400] "GET / HTTP/1.0" 200 7074
221.196.99.85 - - [01/Jul/1995:00:52:35 -0400] "GET /shuttle/missions/sts-70/sts-70-patch-small.gif HTTP/1.0" 200 5026
208.116.90.63 - - [01/Jul/1995:00:52:35 -0400] "GET /shuttle/missions/sts-69/news/ HTTP/1.0" 200 374
snoopy.vlsi.com - - [01/Jul/1995:00:52:35 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
jfpenter.xnet.com - - [01/Jul/1995:00:52:35 -0400] "GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0" 200 84907
ad15-005.compuserve.com - - [01/Jul/1995:00:52:36 -0400] "GET /images/faq.gif HTTP/1.0" 200 263
ppp21.ns.net - - [01/Jul/1995:00:52:37 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
208.204.90.57 - - [01/Jul/1995:00:52:37 -0400] "GET / HTTP/1.0" 200 7074
221.203.67.23 - - [01/Jul/1995:00:52:37 -0400] "GET /history/apollo/apollo-11/images/69HC1119.GIF HTTP/1.0" 200 95582
219.119.79.31 - - [01/Jul/1995:00:52:37 -0400] "GET /shuttle/technology/images/aft_fuselage_2-small.gif HTTP/1.0" 200 45632
eosckwu.gsfc.nasa.gov - - [01/Jul/1995:00:52:37 -0400] "GET /software/winvn/winvn.html HTTP/1.0" 200 9866
alcott2.u.washington.edu - - [01/Jul/1995:00:52:37 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0544.jpg HTTP/1.0" 200 70128
net-1-141.eden.com - - [01/Jul/1995:00:52:38 -0400] "GET /images/lc39a.gif HTTP/1.0" 200 257194
wwwproxy.info.au - - [01/Jul/1995:00:52:39 -0400] "GET /cgi-bin/imagemap/countdown?100,110 HTTP/1.0" 302 111
211.200.43.37 - - [01/Jul/1995:00:52:39 -0400] "GET / HTTP/1.0" 200 7074
211.277.99.94 - - [01/Jul/1995:00:52:39 -0400] "GET /htbin/wais.pl HTTP/1.0" 200 308
217.176.86.96 - - [01/Jul/1995:00:52:39 -0400] "GET /statistics/1995/Jul/Jul95.html HTTP/1.0" 200 9614
wilde.iol.ie - - [01/Jul/1995:00:52:39 -0400] "GET /history/mercury/mercury-spacecraft.txt HTTP/1.0" 200 761
192.112.227.51 - - [01/Jul/1995:00:52:39 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4538
ts900-418.singnet.com.sg - - [01/Jul/1995:00:52:40 -0400] "GET /cgi-bin/imagemap/countdown?366,275 HTTP/1.0" 302 68
wwwproxy.info.au - - [01/Jul/1995:00:52:40 -0400] "GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0" 200 12040
222.226.12.13 - - [01/Jul/1995:00:52:40 -0400] "GET / HTTP/1.0" 200 7074
218.203.91.34 - - [01/Jul/1995:00:52:40 -0400] "GET /images/launchmedium.gif HTTP/1.0" 200 11853
213.290.46.53 - - [01/Jul/1995:00:52:40 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
psides.amsinc.com - - [01/Jul/1995:00:52:40 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 304 0
houston-1-9.i-link.net - - [01/Jul/1995:00:52:40 -0400] "GET /software/winvn/faq/WINVNFAQ-I-7.html HTTP/1.0" 200 2909
dialup10.woodtech.com - - [01/Jul/1995:00:52:41 -0400] "GET /shuttle/technology/images/srb_mod_compare_6-small.gif HTTP/1.0" 200 28219
dialup10.woodtech.com - - [01/Jul/1995:00:52:41 -0400] "GET /shuttle/technology/images/srb_mod_compare_1-small.gif HTTP/1.0" 200 36902
215.119.13.30 - - [01/Jul/1995:00:52:42 -0400] "GET / HTTP/1.0" 200 7074
219.183.78.82 - - [01/Jul/1995:00:52:42 -0400] "GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0" 200 57344
221.239.44.75 - - [01/Jul/1995:00:52:42 -0400] "GET /cgi-bin/imagemap/countdown?100,180 HTTP/1.0" 302 110
163.205.23.43 - - [01/Jul/1995:00:52:42 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
ip20.san-francisco2.ca.interramp.com - - [01/Jul/1995:00:52:42 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4538
ip-vanc1-03.teleport.com - - [01/Jul/1995:00:52:42 -0400] "GET /images/shuttle-patch-small.gif HTTP/1.0" 200 4179
wwwproxy.info.au - - [01/Jul/1995:00:52:43 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 304 0
218.169.81.89 - - [01/Jul/1995:00:52:44 -0400] "GET / HTTP/1.0" 200 7074
218.172.48.80 - - [01/Jul/1995:00:52:44 -0400] "GET /history/apollo/apollo-13/apollo-13-patch-small.gif HTTP/1.0" 200 12859
215.299.10.88 - - [01/Jul/1995:00:52:44 -0400] "GET /software/winvn/wvsmall.gif HTTP/1.0" 200 13372
osk0065.bekkoame.or.jp - - [01/Jul/1995:00:52:44 -0400] "GET /htbin/cdt_clock.pl HTTP/1.0" 200 752
wwwproxy.info.au - - [01/Jul/1995:00:52:44 -0400] "GET /images/launch-logo.gif HTTP/1.0" 304 0
netcom16.netcom.com - - [01/Jul/1995:00:52:48 -0400] "GET /history/apollo/apollo-13/sounds/ HTTP/1.0" 200 1157
alcott2.u.washington.edu - - [01/Jul/1995:00:52:48 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0589.jpg HTTP/1.0" 200 64427
217.238.76.49 - - [01/Jul/1995:00:52:51 -0400] "GET / HTTP/1.0" 200 7074
218.115.48.74 - - [01/Jul/1995:00:52:51 -0400] "GET /history/apollo/apollo-13/docs/ HTTP/1.0" 200 377
222.125.65.83 - - [01/Jul/1995:00:52:51 -0400] "GET /shuttle/resources/orbiters/columbia-logo.gif HTTP/1.0" 200 11417
139.103.144.102 - - [01/Jul/1995:00:52:51 -0400] "GET /images/shuttle-patch-logo.gif HTTP/1.0" 200 891
ad15-005.compuserve.com - - [01/Jul/1995:00:52:51 -0400] "GET /facts/faq10.html HTTP/1.0" 200 20903
147.31.254.131 - - [01/Jul/1995:00:52:53 -0400] "GET / HTTP/1.0" 200 7074
192.112.227.51 - - [01/Jul/1995:00:52:54 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
217.214.88.51 - - [01/Jul/1995:00:52:56 -0400] "GET / HTTP/1.0" 200 7074
207.130.13.27 - - [01/Jul/1995:00:52:56 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
211.269.86.26 - - [01/Jul/1995:00:52:56 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
oberon.itc.icl.ie - - [01/Jul/1995:00:52:56 -0400] "GET /history/apollo/images/footprint-logo.gif HTTP/1.0" 200 4209
jfpenter.xnet.com - - [01/Jul/1995:00:52:56 -0400] "GET /images/shuttle-patch-small.gif HTTP/1.0" 200 4179
dialup10.woodtech.com - - [01/Jul/1995:00:52:57 -0400] "GET /shuttle/technology/images/srb_mod_compare_3-small.gif HTTP/1.0" 200 49152
x164glen.glen-net.ca - - [01/Jul/1995:00:52:59 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0868.gif HTTP/1.0" 200 47122
ip20.san-francisco2.ca.interramp.com - - [01/Jul/1995:00:53:00 -0400] "GET /shuttle/countdown/video/livevideo.gif HTTP/1.0" 200 61672
gayle-gaston.tenet.edu - - [01/Jul/1995:00:53:01 -0400] "GET /ksc.html HTTP/1.0" 200 7074
alcott2.u.washington.edu - - [01/Jul/1995:00:53:02 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0613.jpg HTTP/1.0" 200 61716
214.259.67.63 - - [01/Jul/1995:00:53:03 -0400] "GET / HTTP/1.0" 200 7074
208.160.78.87 - - [01/Jul/1995:00:53:03 -0400] "GET /elv/DELTA/dsolidss.jpg" 200 1629
217.110.27.32 - - [01/Jul/1995:00:53:03 -0400] "GET /shuttle/missions/sts-59/sts-59-patch-small.gif HTTP/1.0" 200 12181
loki.admins.com - - [01/Jul/1995:00:53:03 -0400] "GET /shuttle/countdown/video/livevideo.gif HTTP/1.0" 200 73079
ix-pa8-27.ix.netcom.com - - [01/Jul/1995:00:53:03 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
www-d3.proxy.aol.com - - [01/Jul/1995:00:53:04 -0400] "GET /history/apollo/apollo-13/sounds/a13_004.wav HTTP/1.0" 200 66764
indy3.indy.net - - [01/Jul/1995:00:53:05 -0400] "GET /shuttle/missions/sts-71/movies/sts-71-rollover.mpg HTTP/1.0" 200 73728
221.151.47.24 - - [01/Jul/1995:00:53:06 -0400] "GET / HTTP/1.0" 200 7074
212.111.66.83 - - [01/Jul/1995:00:53:06 -0400] "GET /facts/about_ksc.html HTTP/1.0" 200 3977
207.120.25.69 - - [01/Jul/1995:00:53:06 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
205.219.3.112 - - [01/Jul/1995:00:53:06 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
ts02-ind-27.iquest.net - - [01/Jul/1995:00:53:06 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4538
indy3.indy.net - - [01/Jul/1995:00:53:07 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
ts02-ind-27.iquest.net - - [01/Jul/1995:00:53:08 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
207.159.17.67 - - [01/Jul/1995:00:53:10 -0400] "GET / HTTP/1.0" 200 7074
215.139.92.32 - - [01/Jul/1995:00:53:10 -0400] "GET /shuttle/missions/sts-77/sts-77-info.html HTTP/1.0" 200 1428
221.285.20.78 - - [01/Jul/1995:00:53:10 -0400] "GET /history/apollo/apollo.html HTTP/1.0" 200 3260
dd03-022.compuserve.com - - [01/Jul/1995:00:53:10 -0400] "GET /shuttle/technology/images/et-lox_1-small.gif HTTP/1.0" 200 36098
bowen.islandnet.com - - [01/Jul/1995:00:53:10 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
slip14.van1.pacifier.com - - [01/Jul/1995:00:53:10 -0400] "GET /cgi-bin/imagemap/countdown?375,266 HTTP/1.0" 302 68
192.112.227.51 - - [01/Jul/1995:00:53:11 -0400] "GET /shuttle/countdown/video/livevideo.gif HTTP/1.0" 200 61672
208.160.53.22 - - [01/Jul/1995:00:53:13 -0400] "GET / HTTP/1.0" 200 7074
218.281.55.68 - - [01/Jul/1995:00:53:13 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
221.201.16.46 - - [01/Jul/1995:00:53:13 -0400] "GET /images/kscmap-small.gif HTTP/1.0" 200 39017
198.234.179.200 - - [01/Jul/1995:00:53:13 -0400] "GET /images/ksclogo.gif HTTP/1.0" 200 14298
indy3.indy.net - - [01/Jul/1995:00:53:13 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
remote9.compusmart.ab.ca - - [01/Jul/1995:00:53:13 -0400] "GET /history/apollo/apollo-13/images/70HC464.GIF HTTP/1.0" 200 85750
www-d4.proxy.aol.com - - [01/Jul/1995:00:53:15 -0400] "GET /shuttle/missions/sts-57/sts-57-info.html HTTP/1.0" 200 1430
218.176.14.29 - - [01/Jul/1995:00:53:15 -0400] "GET / HTTP/1.0" 200 7074
213.298.66.72 - - [01/Jul/1995:00:53:15 -0400] "GET /facilities/vab.html HTTP/1.0" 200 4045
210.118.58.12 - - [01/Jul/1995:00:53:15 -0400] "GET /cgi-bin/imagemap/countdown70?70,189 HTTP/1.0" 302 96
dip058.pixi.com - - [01/Jul/1995:00:53:15 -0400] "GET / HTTP/1.0" 304 0
jfpenter.xnet.com - - [01/Jul/1995:00:53:15 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
dialup10.woodtech.com - - [01/Jul/1995:00:53:17 -0400] "GET /shuttle/technology/sts-newsref/sts-rcs.html HTTP/1.0" 200 109358
ara-mac225.den.mmc.com - - [01/Jul/1995:00:53:19 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0918.jpg HTTP/1.0" 200 46888
214.139.62.27 - - [01/Jul/1995:00:53:20 -0400] "GET / HTTP/1.0" 200 7074
219.263.85.63 - - [01/Jul/1995:00:53:20 -0400] "GET /shuttle/missions/sts-70/movies/movies.html HTTP/1.0" 200 2864
207.188.52.28 - - [01/Jul/1995:00:53:20 -0400] "GET /shuttle/missions/sts-57/sts-57-info.html HTTP/1.0" 200 1430
xyplex1-2-3.intersource.com - - [01/Jul/1995:00:53:20 -0400] "GET /history/mercury/mercury.html HTTP/1.0" 200 1871
netcom16.netcom.com - - [01/Jul/1995:00:53:20 -0400] "GET /icons/sound.xbm HTTP/1.0" 200 530
alcott2.u.washington.edu - - [01/Jul/1995:00:53:22 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0868.jpg HTTP/1.0" 200 61848
www-b6.proxy.aol.com - - [01/Jul/1995:00:53:22 -0400] "GET /:/spacelink.msfc.nasa.gov HTTP/1.0" 404 -
214.235.52.47 - - [01/Jul/1995:00:53:24 -0400] "GET / HTTP/1.0" 200 7074
219.147.10.12 - - [01/Jul/1995:00:53:24 -0400] "GET /history/apollo/apollo-13/sounds/a13_003.wav HTTP/1.0" 200 6685
207.248.52.77 - - [01/Jul/1995:00:53:24 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
tiber.gsfc.nasa.gov - - [01/Jul/1995:00:53:24 -0400] "GET /shuttle/missions/sts-71/sts-71-day-04-highlights.html HTTP/1.0" 200 8688
sac1-109.calweb.com - - [01/Jul/1995:00:53:24 -0400] "GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0" 200 12040
jfpenter.xnet.com - - [01/Jul/1995:00:53:25 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
ts02-ind-27.iquest.net - - [01/Jul/1995:00:53:25 -0400] "GET /shuttle/countdown/video/livevideo.gif HTTP/1.0" 200 67065
215.160.25.75 - - [01/Jul/1995:00:53:25 -0400] "GET / HTTP/1.0" 200 7074
220.164.76.49 - - [01/Jul/1995:00:53:25 -0400] "GET /history/apollo/apollo-5/apollo-5.html HTTP/1.0" 200 2748
213.109.28.29 - - [01/Jul/1995:00:53:25 -0400] "GET /shuttle/missions/51-l/51-l-info.html HTTP/1.0" 200 1387
helios.astro.uva.nl - - [01/Jul/1995:00:53:25 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
sac1-109.calweb.com - - [01/Jul/1995:00:53:25 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 200 12054
indy3.indy.net - - [01/Jul/1995:00:53:26 -0400] "GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0" 200 12040
ppp21.ns.net - - [01/Jul/1995:00:53:27 -0400] "GET /cgi-bin/imagemap/countdown?321,275 HTTP/1.0" 302 98
221.219.53.87 - - [01/Jul/1995:00:53:28 -0400] "GET / HTTP/1.0" 200 7074
223.186.68.85 - - [01/Jul/1995:00:53:28 -0400] "GET /history/apollo/apollo-13/apollo-13.html HTTP/1.0" 200 18114
222.144.10.87 - - [01/Jul/1995:00:53:28 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
slcan1p07.ozemail.com.au - - [01/Jul/1995:00:53:28 -0400] "GET /history/apollo/images/apollo-logo1.gif HTTP/1.0" 200 1173
turnpike08.onramp.net - - [01/Jul/1995:00:53:28 -0400] "GET /history/apollo/apollo-11/apollo-11-patch-small.gif HTTP/1.0" 200 11175
ppp21.ns.net - - [01/Jul/1995:00:53:28 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4538
dialup10.woodtech.com - - [01/Jul/1995:00:53:29 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
211.107.63.31 - - [01/Jul/1995:00:53:29 -0400] "GET / HTTP/1.0" 200 7074
216.134.93.33 - - [01/Jul/1995:00:53:29 -0400] "GET /shuttle/technology/sts-newsref/sts-msfc.html HTTP/1.0" 200 33289
215.173.83.30 - - [01/Jul/1995:00:53:29 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
dp043.ppp.iglou.com - - [01/Jul/1995:00:53:29 -0400] "GET /shuttle/missions/sts-77/sts-77-patch-small.gif HTTP/1.0" 200 4179
dialup10.woodtech.com - - [01/Jul/1995:00:53:29 -0400] "GET /images/shuttle-patch-logo.gif HTTP/1.0" 200 891
www-a2.proxy.aol.com - - [01/Jul/1995:00:53:30 -0400] "GET / HTTP/1.0" 304 0
turnpike08.onramp.net - - [01/Jul/1995:00:53:32 -0400] "GET /history/apollo/apollo-11/apollo-11.html HTTP/1.0" 200 41397
222.208.59.51 - - [01/Jul/1995:00:53:35 -0400] "GET / HTTP/1.0" 200 7074
212.274.33.35 - - [01/Jul/1995:00:53:35 -0400] "GET /shuttle/missions/missions.html HTTP/1.0" 200 8678
219.118.38.45 - - [01/Jul/1995:00:53:35 -0400] "GET /history/apollo/apollo-11/apollo-11.html HTTP/1.0" 200 41397
165.90.141.3 - - [01/Jul/1995:00:53:35 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 304 0
indy3.indy.net - - [01/Jul/1995:00:53:35 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
alcott2.u.washington.edu - - [01/Jul/1995:00:53:35 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0868.txt HTTP/1.0" 200 657
indy3.indy.net - - [01/Jul/1995:00:53:37 -0400] "GET /shuttle/resources/orbiters/atlantis.html HTTP/1.0" 200 7025
213.260.60.38 - - [01/Jul/1995:00:53:38 -0400] "GET / HTTP/1.0" 200 7074
220.233.65.20 - - [01/Jul/1995:00:53:38 -0400] "GET /elv/ATLAS_CENTAUR/atlas.gif HTTP/1.0" 200 2286
207.282.31.99 - - [01/Jul/1995:00:53:38 -0400] "GET /shuttle/missions/sts-70/sts-70-patch-small.gif HTTP/1.0" 200 5978
ip-pdx1-30.teleport.com - - [01/Jul/1995:00:53:38 -0400] "GET /history/skylab/skylab.html HTTP/1.0" 200 1687
129.188.154.200 - - [01/Jul/1995:00:53:38 -0400] "GET /shuttle/missions/sts-71/sts-71-patch.jpg HTTP/1.0" 200 98304
koala.melbpc.org.au - - [01/Jul/1995:00:53:39 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
219.231.78.10 - - [01/Jul/1995:00:53:39 -0400] "POST /login HTTP/1.0" 200 1420
remote9.compusmart.ab.ca - - [01/Jul/1995:00:53:39 -0400] "GET /history/apollo/apollo-13/images/70HC496.GIF HTTP/1.0" 200 57344
219.294.87.37 - - [01/Jul/1995:00:53:40 -0400] "GET / HTTP/1.0" 200 7074
216.219.29.69 - - [01/Jul/1995:00:53:40 -0400] "GET /elv/elvpage.htm HTTP/1.0" 200 8469
219.254.88.34 - - [01/Jul/1995:00:53:40 -0400] "GET /shuttle/countdown/video/livevideo2.gif HTTP/1.0" 200 65576
inet8.fei.com - - [01/Jul/1995:00:53:40 -0400] "GET /history/apollo/apollo-13/ HTTP/1.0" 200 1732
palona1.cns.hp.com - - [01/Jul/1995:00:53:40 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0916.jpg HTTP/1.0" 304 0
b.assign.garlic.com - - [01/Jul/1995:00:53:41 -0400] "GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0" 200 12040
koala.melbpc.org.au - - [01/Jul/1995:00:53:42 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
208.168.56.84 - - [01/Jul/1995:00:53:42 -0400] "GET / HTTP/1.0" 200 7074
215.122.39.41 - - [01/Jul/1995:00:53:42 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
223.256.82.15 - - [01/Jul/1995:00:53:42 -0400] "GET /history/skylab/skylab-4.html HTTP/1.0" 200 1393
164.158.2.1 - - [01/Jul/1995:00:53:42 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
indy3.indy.net - - [01/Jul/1995:00:53:42 -0400] "GET /shuttle/resources/orbiters/atlantis-logo.gif HTTP/1.0" 200 4179
www-a2.proxy.aol.com - - [01/Jul/1995:00:53:43 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
204.120.34.71 - - [01/Jul/1995:00:53:44 -0400] "GET /shuttle/missions/sts-65/sts-65-patch-small.gif HTTP/1.0" 200 11757
223.250.45.26 - - [01/Jul/1995:00:53:45 -0400] "GET / HTTP/1.0" 200 7074
213.282.24.49 - - [01/Jul/1995:00:53:45 -0400] "GET /history/apollo/apollo-13/apollo-13-patch-small.gif HTTP/1.0" 200 12859
222.248.38.95 - - [01/Jul/1995:00:53:45 -0400] "GET /software/winvn/bluemarb.gif HTTP/1.0" 304 0
www-b5.proxy.aol.com - - [01/Jul/1995:00:53:45 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 200 12054
remote9.compusmart.ab.ca - - [01/Jul/1995:00:53:45 -0400] "GET /history/apollo/apollo-13/sounds/ HTTP/1.0" 200 1157
indy3.indy.net - - [01/Jul/1995:00:53:47 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
remote9.compusmart.ab.ca - - [01/Jul/1995:00:53:47 -0400] "GET /icons/sound.xbm HTTP/1.0" 200 530
217.186.85.88 - - [01/Jul/1995:00:53:47 -0400] "GET / HTTP/1.0" 200 7074
216.220.96.51 - - [01/Jul/1995:00:53:47 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 304 0
218.193.11.79 - - [01/Jul/1995:00:53:47 -0400] "GET /cgi-bin/imagemap/countdown?104,171 HTTP/1.0" 302 110
dev3.ctc.edu - - [01/Jul/1995:00:53:47 -0400] "GET /shuttle/missions/sts-1/mission-sts-1.html HTTP/1.0" 200 8393
piweba1y.prodigy.com - - [01/Jul/1995:00:53:47 -0400] "GET /history/apollo/apollo-13/apollo-13-info.html HTTP/1.0" 200 1583
slipmlipsie.ca.merl.com - - [01/Jul/1995:00:53:48 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
